Internship_ID,Student_ID,Is_Shortlisted
6385,7694552,0.09778842548583669
6385,7659735,0.04338652444959686
6385,7711104,0.05579802104629482
6385,7706710,0.05278065800098208
6385,7700484,0.08257120208893108
6385,7671428,0.05104662138032186
6385,78659921,0.09865813808022178
6385,7682063,0.08712555421068482
6385,7695885,0.07512671789898688
6385,78667059,0.07248607571747608
6385,7702350,0.06590322122643873
6385,7686187,0.059400917098195935
6385,7676189,0.104598490416347
6385,7683369,0.06780222679978973
6385,7707175,0.06641461412058357
6385,7688390,0.09654530768500823
6385,78663471,0.07440707359407644
6385,7709863,0.053759272106940086
6385,78658915,0.08196181786330188
6385,7693809,0.06973871472245384
6385,7706262,0.06260911216431905
6385,7660296,0.04962027539594311
6385,7683566,0.06139669238889455
6385,7691895,0.07045797029625357
6385,7684275,0.08067060795362033
6385,7670502,0.04429577946643599
6385,7698812,0.06133576828769392
6385,7690706,0.07428430747878653
6385,78654605,0.09964707234495822
6385,7698693,0.0760436012981278
6385,7664134,0.1453408910732886
6385,78657821,0.08128170616195177
6385,7686642,0.07521161419547326
6385,78662485,0.05144360650806303
6385,7659410,0.09039095415335718
6385,7677140,0.06161334534407741
6385,7677660,0.07274789226791925
6385,7673844,0.043852592991634555
6385,78656970,0.056290589825609645
6385,78656285,0.06352562277256163
6385,7662280,0.1229716602197884
6385,7702485,0.04252263951700798
6385,78656936,0.08890917455893303
6385,78663569,0.06172286780008266
6385,7685959,0.06319878033326276
6385,7680050,0.10217772158457158
6385,7700205,0.07087959710466128
6385,7678353,0.06702201661022807
6385,7672012,0.044533912606136324
6385,78663226,0.07853435891280237
6385,7705603,0.10149650338513459
6385,7656821,0.07437714702275966
6385,7690979,0.05515582121927724
6385,78657665,0.062021674748050565
6385,7690382,0.10672093898916557
6385,78655894,0.06321074018157098
6385,7683429,0.07032051608407527
6385,7660418,0.08778798730840393
6385,7695531,0.07158318798760677
6385,7692436,0.056990961553783734
6385,7662535,0.08701107913395269
6385,7661727,0.06203800513163777
6385,7691168,0.048032200070038784
6385,7686193,0.13897383166808128
6385,7660220,0.05184453973286869
6385,7670725,0.06522524813300741
6385,7710832,0.10073618736502718
6385,78655478,0.10878487431804988
6385,7680526,0.07373173990749995
6385,7676478,0.07456294369154605
6385,7705545,0.10673186745316231
6385,7681592,0.06458278449540923
6385,7677502,0.06593346695289441
6385,7700537,0.09415018612300255
6385,7698545,0.08778798730840393
6385,78663755,0.10174400317505694
6385,7708069,0.09378985045954656
6385,78665031,0.0462346714149312
6385,7687326,0.050621988094362164
6385,7654447,0.0738947679917795
6385,78665784,0.07320531435484565
6385,7692324,0.08878676968560584
6385,78662235,0.08619670578141891
6385,7676063,0.09512751204058628
6385,7711348,0.12637105302701462
6385,7686531,0.07492573605087158
6385,7683850,0.051892348043379125
6385,7711697,0.056722764037988045
6385,7681123,0.08654323890790704
6385,7668740,0.10812291028655398
6385,7658393,0.08610858293092762
6385,7681351,0.06636500428452512
6385,7674418,0.09058520265780726
6385,7691652,0.07431050681728
6385,7660142,0.09830587048607378
6385,7702526,0.07727510765764463
6385,7685767,0.07728099043323602
6385,7697765,0.05725274106928008
6385,78656944,0.06534125303373653
6385,7690646,0.07592660178336119
6385,78655639,0.076799058083151
6385,78667405,0.07168395369363621
6385,78662291,0.059171663409419435
6385,7700678,0.07525296312385972
6385,7703562,0.060939018654376814
6385,78654606,0.05829278066120627
6385,7709443,0.058932904233847984
6385,78667402,0.08804257904013262
6385,78667414,0.07128333737706812
6385,7694568,0.04030674212013804
6385,7676373,0.1063216944140313
6385,7654389,0.05368070244074405
6385,7674173,0.05698623837985342
6385,78666748,0.06917736475522866
6385,7681360,0.07158500571237199
6385,7690682,0.07491274933319261
6385,7692263,0.046700248277924884
6385,7696486,0.10820725717606049
6385,7684274,0.06927782661225881
6385,7670885,0.08142902768771006
6385,78660194,0.057582402443527664
6385,78655031,0.06257514464557484
6385,78661731,0.07727510765764463
6385,7705557,0.06192575976971861
6385,7666516,0.05700849396502548
6385,7654474,0.09572498070687369
6385,7667308,0.06305003267618844
6385,7688441,0.0814114565817612
6385,7704015,0.05055916953505142
6385,7692344,0.04900007079268993
6385,7683632,0.13686113124921606
6385,78654941,0.05255196723195356
6385,78663434,0.05294538404615163
6385,7660704,0.06451719335341762
6385,78667940,0.06261842872069379
6385,78654809,0.0705620744565911
6385,7711658,0.07439965758302243
6385,7711872,0.04929741515878649
6385,7704053,0.08092900960523079
6385,7697295,0.0695307407416158
6385,7667688,0.059577310797699484
6385,7675502,0.057600284396716085
6385,7669496,0.05466176626601284
6385,7698216,0.06332183444800124
6385,7684507,0.059991815091024525
6385,78655086,0.1050550136033975
6385,7674675,0.0794744371110845
6876,78663092,0.07569946167870532
6876,7686144,0.07405992344519159
6876,7654664,0.07336303460153272
6876,78659161,0.06782506308098621
6876,7687633,0.06695132159850159
6876,7690525,0.131084896372751
6876,7683866,0.07122891044735893
6876,7664217,0.05312248819498562
6876,78666346,0.08200422833098765
6876,7701716,0.08088044885159984
6876,7699651,0.0852335437883201
6876,7658721,0.05578178490410054
6876,78658441,0.0863255962040305
6876,78657397,0.10765067757142563
6876,7658715,0.13047038232454244
6876,7665744,0.07427883509017062
6876,7694552,0.12673303097803273
6876,7693393,0.0780276076924042
6876,78664566,0.11695953843062958
6876,7671428,0.07274558743625514
6876,7707113,0.06119702020857113
6876,7707861,0.06892380098770819
6876,7659759,0.06292294620715132
6876,7661987,0.07461041474544082
6876,78658123,0.09162958194558041
6876,78665929,0.05543138230077639
6876,7673954,0.05280124320061354
6876,7676831,0.12318125750427061
6876,7664215,0.09497776417564167
6876,78661815,0.09047961215803205
6876,7700530,0.04556703210805503
6876,7669416,0.09667791666499836
6876,7709773,0.08212843576039937
6876,7700014,0.10777281806274541
6876,7693643,0.07984796418274706
6876,7687651,0.056481691551928816
6876,7672191,0.09481752941128549
6876,7675011,0.06072235820303442
6876,7695019,0.07572273234617821
6876,7678513,0.05829900802656616
6876,7705663,0.08068808962485742
6876,7710027,0.07377949053041416
6876,7690706,0.06966117225188453
6876,7693439,0.10751100436587394
6876,7662571,0.07721503140364998
6876,7698144,0.0909107523330188
6876,7687520,0.06489987688765722
6876,78659152,0.05263694068778828
6876,7701306,0.09081770494597977
6876,78662306,0.05787401718620705
6876,7683305,0.11114781906622292
6876,7691345,0.06438393965676299
6876,7677227,0.07825495457222281
6876,7676484,0.10029907772142506
6876,78659374,0.05742788715211908
6876,7664331,0.07908342311041451
6876,7662280,0.14990574586734323
6876,7684855,0.09604685010397941
6876,7672125,0.09047081331041229
6876,7690727,0.08829175937988831
6876,7665013,0.07678022622661444
6876,7657618,0.056611886999476266
6876,7656267,0.07408011697404893
6876,7708720,0.09651530991318125
6876,7662056,0.06637721710409242
6876,7664999,0.07640195057337432
6876,7687694,0.0707281130642007
6876,78663569,0.08794969260235422
6876,7698043,0.09719006162083461
6876,7680769,0.040299674046961845
6876,7698940,0.18629057888093375
6876,7666049,0.0725858447324673
6876,78666797,0.05445730852614946
6876,78664981,0.08800382391233225
6876,7685641,0.08822955338472542
6876,7698152,0.11412128311965826
6876,7677761,0.13910220358612918
6876,7702783,0.12879301420748182
6876,7687862,0.062148048237711334
6876,7665942,0.0746342556019784
6876,78659915,0.05441455001326254
6876,7670034,0.1014104439224613
6876,78655593,0.09157390676061725
6876,7672000,0.06872765460134436
6876,7690819,0.08281364449535063
6876,7695033,0.043976938866698845
6876,7684909,0.10336327908014123
6876,7671621,0.09183072261770364
6876,7662264,0.13172755872394343
6876,7691576,0.07519342293901161
6876,7661935,0.08747642199226872
6876,78655310,0.07914391593787477
6876,7670426,0.07852167518913854
6876,7674507,0.06632009763401871
6876,7660415,0.05218310650014528
6876,7668783,0.09564220604259184
6876,7699158,0.11894945980168017
6876,7705603,0.10827026812505441
6876,7692351,0.06451537917555292
6876,7676174,0.07820811807995363
6876,7700008,0.05279663943042301
6876,7690850,0.08183600079800354
6876,78663004,0.060354829331108174
6876,7704193,0.0827350694816496
6876,7710482,0.04659452812689247
6876,7656535,0.05527791932449394
6876,7670448,0.09296354378940229
6876,7657648,0.05003058255909786
6876,7669374,0.08913316666553789
6876,78659131,0.05230353025215832
6876,7693340,0.06524150389497078
6876,78656742,0.08515061198470103
6876,7662833,0.06207185466380501
6876,7710088,0.0622427736395771
6876,7677713,0.06377438448286077
6876,7681716,0.056859829476289814
6876,7669645,0.06204859454104831
6876,78662789,0.09153900077325813
6876,7704060,0.083354570054865
6876,7693948,0.14452844111254146
6876,7666452,0.1473360835232965
6876,7710023,0.06494233181000673
6876,7705681,0.04728029468878893
6876,7676301,0.15736168945502382
6876,7659793,0.06289279815740312
6876,7678374,0.11016904646503717
6876,7690463,0.05249030550043318
6876,78658553,0.07214504722653918
6876,78654942,0.09688596404975487
6876,78659166,0.09067892283868988
6876,7692073,0.06363122419578422
6876,7685888,0.11346925925452106
6876,78663080,0.06658514374286312
6876,7659019,0.07216818967090624
6876,7688225,0.0925947830495487
6876,7701204,0.06119209981287493
6876,7666607,0.06356715238716028
6876,7659059,0.08609258240187725
6876,7702847,0.06905647654432213
6876,7707767,0.05599787370908613
6876,7659027,0.0564606017052492
6876,78654713,0.12021352314061977
6876,78659663,0.06350591631510896
6876,7692325,0.10573790698252898
6876,7692665,0.08305171448383677
6876,7690894,0.08750417147906354
6876,7683428,0.12992345900906396
6876,7662646,0.09972750764986908
6876,7695667,0.06454337542629779
6876,7668799,0.07296221785443799
6876,78666023,0.09396539311210912
6876,78660155,0.051684345850405135
6876,7659387,0.08476738806284656
6876,7669560,0.08247994179347316
6876,7702888,0.08129769591763626
6876,7683818,0.1067569460667835
6876,78662598,0.08600648237538815
6876,7695650,0.07122198981915942
6876,78659795,0.06786631997677124
6876,7676663,0.050791582740174444
6876,7668956,0.09157390676061725
6876,7706890,0.08340401614629689
6876,7662479,0.0801244486413728
6876,7702605,0.061600418402032786
6876,7677377,0.07502039967519365
6876,7710281,0.05485520464034198
6876,7696193,0.13402449212947776
6876,7687848,0.088076014237183
6876,7693629,0.06719023904836233
6876,7699636,0.06836927212173396
6876,7671415,0.06635795763100782
6876,7695558,0.05221318020121108
6876,7692953,0.10643468491415697
6876,7702120,0.09211657362082684
6876,7708484,0.05263374001800547
6876,78666218,0.08502564588829023
6876,7693624,0.08003486164522576
6876,7670340,0.1065425459257603
6876,7680385,0.05599004091054664
6876,7702270,0.07224552170575671
6876,7682293,0.06447194319716458
6876,7710086,0.05741272699541767
6876,7683450,0.07029576360066354
6876,7666162,0.07461193912093805
6876,78663468,0.06714936928005509
6876,7661905,0.13249659898049207
6876,7672215,0.10512708112666004
6876,78662264,0.07364760185791959
6876,7692324,0.09790805633732534
6876,7656310,0.08013864318057219
6876,7677036,0.07871471785441578
6876,7658602,0.06886638133294783
6876,78656739,0.07735371055733321
6876,7670837,0.06586751161883686
6876,7711348,0.13620863939604666
6876,7694666,0.08240161986162438
6876,78666481,0.06010537752755432
6876,7686531,0.08372770669444966
6876,78657388,0.11343505614766872
6876,7683365,0.06562884785595874
6876,7678504,0.09892555696019352
6876,7671996,0.08449593331540002
6876,7700049,0.09036092376973114
6876,78655482,0.0496701472607349
6876,7710096,0.06699798551758704
6876,7686878,0.0749246087864355
6876,7694642,0.07540435033038013
6876,7701451,0.09812925043912663
6876,7702362,0.05612483284835335
6876,7698032,0.11641339242660471
6876,7680224,0.08978553414833654
6876,7688915,0.07198889739827007
6876,78659837,0.0724079217017397
6876,7658836,0.06004753712754282
6876,7674318,0.11254428919456176
6876,7677791,0.07925811821759449
6876,78658887,0.06962729213031395
6876,7698664,0.053351719831792974
6876,7655453,0.0803210244251605
6876,7685909,0.053225836547729076
6876,7673261,0.06567223116242914
6876,7693798,0.06168884303675216
6876,78662707,0.10088423673714636
6876,7656077,0.06898924206584144
6876,7681062,0.09047961215803205
6876,78661651,0.0768140084079949
6876,7680702,0.04429284364219133
6876,7683950,0.061842342916478804
6876,7701434,0.052675399335777064
6876,7658888,0.05942637336449143
6876,7659249,0.04803731623953781
6876,7687867,0.12260174782368856
6876,78657069,0.12741602167238805
6876,7655621,0.04556703210805503
6876,78665055,0.07377045624855305
6876,7673708,0.05706154262359568
6876,7698972,0.06174647948831759
6876,78665303,0.09687158678898929
6876,78659466,0.08054455761547774
6876,7670443,0.09290138923780741
6876,7672871,0.07404890929112498
6876,78665893,0.05435969843116515
6876,7691703,0.06165410700471662
6876,7698112,0.1025050811271387
6876,7709679,0.08579407888486242
6876,78660130,0.04319257213004137
6876,78665420,0.12018967762032591
6876,7684176,0.1162577217559496
6876,78666947,0.07349732786078805
6876,7663300,0.11001740588168732
6876,78656869,0.056507178468896
6876,7667557,0.10726365225534591
6876,7695229,0.06082411559697531
6876,7705994,0.07314187354602002
6876,7683777,0.10768462871283078
6876,7702818,0.054454467584972646
6876,7702434,0.07134311826460346
6876,78659032,0.08477091483482604
6876,7679806,0.06129580592601553
6876,7669637,0.06539986847431986
6876,7657191,0.08546804488002148
6876,7666042,0.050077199724217765
6876,7667034,0.05688316197728937
6876,7700509,0.0924759651247937
6876,7711118,0.11056193052154609
6876,78663836,0.07232309016226277
6876,78654391,0.12216126478141659
6876,7685683,0.05458243722840664
6876,7694828,0.07459849338907416
6876,7698176,0.08398242152781904
6876,78662371,0.07396811571363836
6876,7684197,0.0702040389379236
6876,7684503,0.09978799329060455
6876,7657435,0.09365036619767488
6876,7706876,0.061353856611534884
6876,7705506,0.11992448679564749
6876,7672236,0.07606897601136954
6876,78661685,0.06132603806868811
6876,7687960,0.07130381977294194
6876,7695277,0.08449981790810987
6876,7703403,0.07296625470120427
6876,7677340,0.0870919953100281
6876,7703101,0.090341924214105
6876,7705179,0.10621537487904627
6876,7655359,0.07396811571363836
6876,7701774,0.1001423529976676
6876,78665852,0.1305295219986786
6876,7666908,0.04705519225408718
6876,7707760,0.07851033047855627
6876,78667205,0.08546829614355508
6876,7708948,0.06427617897748532
6876,7710528,0.09223032226414285
6876,7702842,0.0736797334501428
6876,78667414,0.06678847782520059
6876,7664985,0.0811047387756082
6876,7681771,0.08583763678276862
6876,7675066,0.049399170044708486
6876,78664337,0.08660372850838084
6876,7681272,0.07849975005499167
6876,7692464,0.12507617065783824
6876,7705678,0.10017490694519693
6876,7680951,0.07387296171694145
6876,7669720,0.10148652738817164
6876,7696674,0.0856425402532428
6876,7656520,0.04391660681899058
6876,7705933,0.13810353644980883
6876,7691032,0.055622108760247195
6876,7666864,0.09782141766359145
6876,7690911,0.11749015385484136
6876,7668743,0.08905677867613622
6876,7706341,0.12822855486286833
6876,78658472,0.06050608813559941
6876,7666175,0.08527777221633565
6876,7680239,0.09540065369849361
6876,7663944,0.06146782946347406
6876,78665186,0.04542416087530199
6876,7695114,0.06874780020599022
6876,78655835,0.11274383846627628
6876,78658792,0.062093594116858775
6876,7705258,0.09573983139610878
6876,7673660,0.05766423915301649
6876,78659358,0.11147270697442566
6876,7694605,0.08012523989249494
6876,7669471,0.08095819900028897
6876,7698182,0.07138034424228867
6876,78658601,0.08650616655860362
6876,7675159,0.08364227458500165
6876,7693836,0.07354000518824695
6876,7695620,0.06692959181176812
6876,78656963,0.13972196756785127
6876,78666980,0.07087885666918738
6876,7710634,0.10403411690308044
6876,7662790,0.08331924488588419
6876,7677051,0.17832898997129482
6876,78659635,0.045882079108817836
6876,7678788,0.0846583375448412
6876,78655088,0.04828649157697408
6876,78662943,0.05507582985263962
6876,7693219,0.08154773891484575
6876,78666269,0.09920181112568235
6876,7666366,0.06589981619199954
6876,7685320,0.05141236800821241
6876,7687920,0.09106879787939093
6876,7662915,0.14791934268383866
6876,7694528,0.07396970071879487
6876,7699525,0.09722736629131509
6876,78663258,0.057913546573740024
6876,7676323,0.05614010667174592
6876,78665532,0.0713025943040588
6876,7662943,0.08064668219554555
6876,7677263,0.1261093723405658
6876,7662110,0.07640423492364415
6876,7664370,0.08261655309288204
6876,7695782,0.05218310650014528
6876,7699845,0.1242766234133222
6876,7709969,0.07305932600280049
6876,78664856,0.0749084212444642
6876,7698007,0.11669390930188539
6876,7666453,0.06281996372646832
6876,7702433,0.0756690809106503
6876,7661691,0.08677402558305808
6876,78666565,0.058071886463044155
6876,7683732,0.06730543391575672
6876,7695879,0.05971171115957541
6876,7693923,0.04900352281402342
6876,7684192,0.07063626526637468
6876,7670831,0.057472645238383496
6876,7700258,0.09190446958329923
6876,7666364,0.07712614285956527
6876,7674953,0.06397403658042508
6876,7709400,0.0691098691724602
6876,7684430,0.12261515799431928
6876,7683860,0.10870712989092819
6876,7709941,0.09653228200751165
6876,7654474,0.1622104931843619
6876,78662590,0.07130040479825248
6876,78663010,0.056608197074725086
6876,7710029,0.06932407826034401
6876,7655218,0.06417766021108812
6876,7688556,0.08477939700202022
6876,7678024,0.05524376466823919
6876,7696916,0.0747582186851125
6876,7679510,0.08393029433050964
6876,7706691,0.14125463712780248
6876,78662877,0.0584522856802368
6876,7707022,0.06453427731199239
6876,78655933,0.11382070283530438
6876,7684822,0.07104211516616069
6876,7667625,0.07059221273049864
6876,7672593,0.06151911975825289
6876,7659424,0.058153838639098364
6876,78654955,0.06952011243308388
6876,7665552,0.1229624599960432
6876,7709961,0.05779754046230189
6876,7659427,0.08294990829279096
6876,7695763,0.06237135167941442
6876,78667433,0.09756632168611856
6876,7677407,0.08769103647568519
6876,7686463,0.07869851499808589
6876,7706275,0.0735451538833467
6876,7684078,0.05102362851530074
6876,7659742,0.09639409364759986
6876,78660797,0.055875153894577576
6876,7655164,0.06692959181176812
6876,7705161,0.08794969260235422
6876,7660768,0.050671598487885446
6876,7662111,0.07885976409562029
6876,7710473,0.08056456555644696
6876,78662424,0.11760423330919788
6876,7690991,0.10728402738857588
6876,7678142,0.053764070176226704
6876,7710617,0.06411439013521211
6876,7655313,0.05942711809113095
6876,7687325,0.05180928648192033
6876,7680962,0.049287153220526375
6876,7708068,0.08407544002754978
6876,7689529,0.0863559691445158
6876,7710524,0.09215926947219286
6876,7682422,0.07470529715705702
6876,7700681,0.05129528933810219
6876,7680693,0.045983292451073195
6876,7694382,0.050772780546795175
6876,78661030,0.054246836134969466
6876,7711919,0.0852144542075203
6876,7675568,0.08347385290973784
6876,78666335,0.10403411690308044
6876,7690508,0.11467127370310347
6876,78666118,0.051271249250070636
6876,7668260,0.07040457900054031
6876,78661627,0.10085435259198826
6876,7696810,0.07543206692005687
6876,7704669,0.04979648833419298
6876,7710927,0.05561844497997383
6876,7660951,0.04762701358269377
6876,78661782,0.09705137391348721
6876,7707065,0.04037044285479966
6876,7683537,0.1822815436889915
6876,7664377,0.108183491256666
6876,7677403,0.09131282929756837
6876,7668003,0.04644737616657217
6876,7704136,0.057805920995727685
6876,7672219,0.06580349106855468
6876,7678775,0.08351470778569939
6876,7663446,0.05859750185942607
6876,7712003,0.057290551334120275
6876,7661077,0.07033963238050843
6876,7661132,0.042222724307215964
6876,7689981,0.049164362252656454
6876,7704716,0.08524231328615685
6876,7697172,0.06353216820121567
6876,7712024,0.10629453202493408
6876,7706135,0.06720925140597354
6876,78655860,0.05875024387851221
6876,78662363,0.05409491272106265
6876,7674225,0.050469526366601326
6876,78667759,0.09306625124433292
6876,7669536,0.1459125444228771
6876,7704297,0.10455250887283375
6876,7710554,0.1051014420560263
6876,7659628,0.10563547596160572
6876,78661591,0.07031999326786241
6876,7682512,0.05023137380603856
6876,7676488,0.10123855768934333
6876,7693800,0.07398699736313735
6876,7662116,0.0785304021100741
6876,7675460,0.04598569417106454
6876,7687741,0.08548987654949589
6876,7689763,0.07712614285956527
6876,7678960,0.13644393758260606
6876,7682787,0.08733185876875695
6876,7670728,0.0910865407671545
6876,7656931,0.08893268002944263
6876,7664132,0.08235602876556301
6876,7686029,0.06512177829092988
6876,7709860,0.08824040959732384
6876,7709975,0.10085435259198826
6876,7679744,0.04778893255618222
6876,7700211,0.06468686943845316
6876,7670141,0.0720815159136507
6876,7682314,0.0955550005296151
6876,7661937,0.07386859155752235
6876,7695177,0.06315179394629428
6876,78661989,0.10380198905292595
6876,7708920,0.04583917875545182
6876,78668144,0.07200811323963509
6876,7711862,0.0784956401988934
6876,7705817,0.057666532066463896
6876,7673281,0.07889570558305008
6876,7695193,0.07673891632355304
6876,7689564,0.12600952447561528
6876,7676238,0.09548331917626576
6876,7699964,0.055170554212910665
6876,7657280,0.08805651548293429
6876,7662022,0.10224557787908509
6876,7683948,0.06378763453631482
6876,7684972,0.053534567984010406
6876,7700690,0.1003777505634105
6876,78666312,0.08983382309305124
6876,7690892,0.07810629605040896
6876,7672077,0.04635574341319494
6876,78661834,0.10975709227414697
6876,7671542,0.07189631508476026
6876,7666326,0.06312849980836678
6876,7654497,0.05618721927444409
6876,7695397,0.07577302334977379
6876,78662483,0.10712641736355541
6876,7689946,0.059816465158889366
6876,7684938,0.06229402628331983
6876,7655409,0.08647422053352405
6876,7669082,0.13101636081246193
6876,78666456,0.050859495911355905
6876,7703090,0.055653404660668836
6876,7691060,0.06435198183804045
6876,7663440,0.07302470239833442
6876,7688311,0.07071378905186797
6876,7669628,0.05852140526523597
6876,7702706,0.05509111129340082
6876,7679023,0.1100012973476315
6876,7682719,0.07389031725325029
6876,78654516,0.08235387501525182
6876,7698803,0.1739617856992018
6876,7686730,0.06860728454557752
6876,78668082,0.10015544836735084
6876,7669317,0.07552119956266981
6876,7659360,0.06063618868110196
6876,7675298,0.06162101300799427
6876,78662015,0.1142261731884865
6876,7686721,0.07528215770630464
6876,7663335,0.04910853691923453
6876,7659634,0.07424198245743097
6876,7711554,0.0504487740110096
6876,7679220,0.06815881506081341
6876,78667301,0.05263988112275711
6876,7673619,0.05305032148239309
6876,7688807,0.12957106927808562
6876,7698842,0.06770639511555986
6876,7661813,0.09416556253601084
6876,7682331,0.070205518317668
6876,7704334,0.0870309170221525
6876,78660852,0.052698673389857446
6876,78660236,0.0552806313046181
6876,7661180,0.08740360318130554
6876,78667289,0.07441079270952428
6876,7675432,0.09486693059916318
6876,7666884,0.06763616216808943
6876,78655740,0.05714161320933812
6876,7681179,0.1609195650052462
6876,7657094,0.04992734808132636
6876,7692622,0.057666532066463896
6876,78667187,0.07256100340106511
6876,78658648,0.052675399335777064
6876,78667855,0.04445483426972302
6876,7667611,0.06072098254235109
6876,7685792,0.08334567555950263
6876,7697871,0.10898153051803876
6876,78656903,0.0811047387756082
6876,78664610,0.08443101172975173
6876,78665854,0.1359183210107825
6876,7660714,0.07417620511006114
6876,7677670,0.0859056548516607
6876,78658890,0.07288022828289208
6876,7697074,0.049489805304752964
9793,78663092,0.08218251410182614
9793,7654664,0.09090628370298048
9793,78657612,0.08287922344995119
9793,78665240,0.06895922790712705
9793,7656177,0.08705057235768741
9793,7703477,0.06404957029625806
9793,78659002,0.11841472761130949
9793,7679210,0.08439236434294557
9793,7691484,0.11598045334626536
9793,78657121,0.09896560386493691
9793,7700484,0.08890181291670099
9793,7670689,0.07564375958246099
9793,7680081,0.1329915911496573
9793,7700014,0.09040023305638398
9793,7671314,0.08416995307956743
9793,7684275,0.08289973164415254
9793,7698812,0.07588959229044871
9793,7690706,0.0814917333611443
9793,7701125,0.06033589525808993
9793,78654605,0.10508485877233488
9793,7670774,0.06259142503021758
9793,7700986,0.08407976173016629
9793,7706886,0.07009471039711858
9793,78665217,0.06556248217940039
